system:index,DEM,VH,VV,VV_VH_diff,azimuth,center_lat,center_lon,crater_name,date_end,date_start,dem_scale_m,dem_source,distance_m,floor_elevation_m,hillshade,rim_elevation_m,rim_radius_m,slope,.geo
91,586.0,-13.775079727172852,-7.704135417938232,6.070944309234619,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1200,480,218,576.375,892.5,12.027186482463808,"{""type"":""Point"",""coordinates"":[76.516531481588,19.98435926434832]}"
92,585.0,-15.353957176208496,-9.476283073425293,5.877674102783203,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1230,480,199,576.375,892.5,6.791944204291279,"{""type"":""Point"",""coordinates"":[76.51673424190226,19.984551169572086]}"
93,587.0,-15.411959648132324,-8.20179557800293,7.210164546966553,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1260,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.5169370022165,19.984743074795862]}"
94,589.0,-15.139683723449707,-8.155030250549316,6.984653472900391,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1290,480,190,576.375,892.5,4.307711526748099,"{""type"":""Point"",""coordinates"":[76.51713976253073,19.98493498001963]}"
95,591.0,-13.602447509765625,-8.022753715515137,5.579693794250488,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1320,480,199,576.375,892.5,10.870950807260057,"{""type"":""Point"",""coordinates"":[76.51734252284497,19.9851268852434]}"
96,594.0,-12.220986366271973,-6.345409393310547,5.875577449798584,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1350,480,218,576.375,892.5,12.386154773019797,"{""type"":""Point"",""coordinates"":[76.51754528315922,19.985318790467165]}"
97,598.0,-15.257479667663574,-5.4123945236206055,9.845085144042969,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1380,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51774804347346,19.98551069569094]}"
98,598.0,-6.884253978729248,-0.962288498878479,5.9219651222229,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1410,480,218,576.375,892.5,12.386180502796805,"{""type"":""Point"",""coordinates"":[76.51795080378771,19.98570260091471]}"
99,600.0,-14.021663665771484,3.5210115909576416,17.542675018310547,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1440,480,190,576.375,892.5,3.0489028670149665,"{""type"":""Point"",""coordinates"":[76.51815356410195,19.985894506138482]}"
100,601.0,-16.331344604492188,-1.2827284336090088,15.048616409301758,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1470,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51835632441619,19.98608641136225]}"
101,599.0,-15.284335136413574,-7.725211143493652,7.559123992919922,45,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1500,480,171,576.375,892.5,6.79201631578544,"{""type"":""Point"",""coordinates"":[76.51855908473044,19.98627831658602]}"
102,480.0,-30.609132766723633,-24.46815299987793,6.140980243682861,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),0,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.976683055397498]}"
103,480.0,-31.25733757019043,-24.595430374145508,6.661908149719238,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),30,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50870781540458,19.976683055397494]}"
104,480.0,-28.9250545501709,-25.069705963134766,3.8553481101989746,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),60,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.5089945617909,19.976683055397498]}"
105,480.0,-29.77495765686035,-25.176063537597656,4.598894119262695,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),90,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50928130817721,19.976683055397494]}"
106,480.0,-30.551036834716797,-25.332000732421875,5.219036102294922,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),120,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50956805456353,19.976683055397494]}"
107,480.0,-30.065719604492188,-25.802297592163086,4.263421535491943,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),150,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50985480094984,19.976683055397494]}"
108,480.0,-30.314924240112305,-24.624309539794922,5.690615177154541,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),180,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51014154733615,19.976683055397498]}"
109,480.0,-30.25096893310547,-25.234668731689453,5.016299724578857,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),210,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51042829372247,19.97668305539749]}"
110,480.0,-31.104284286499023,-25.3192138671875,5.785070419311523,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),240,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51071504010878,19.976683055397498]}"
111,480.0,-30.80078125,-25.356679916381836,5.444101810455322,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),270,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.5110017864951,19.976683055397498]}"
112,480.0,-29.153099060058594,-25.195938110351562,3.957160711288452,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),300,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51128853288141,19.976683055397498]}"
113,480.0,-29.836021423339844,-25.234966278076172,4.601053714752197,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),330,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51157527926772,19.976683055397494]}"
114,480.0,-29.33768653869629,-24.684341430664062,4.653346061706543,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),360,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51186202565404,19.976683055397498]}"
115,480.0,-29.353443145751953,-25.327014923095703,4.026429176330566,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),390,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51214877204035,19.976683055397494]}"
116,480.0,-30.71108055114746,-24.06719970703125,6.643881797790527,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),420,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51243551842667,19.976683055397494]}"
117,480.0,-29.568708419799805,-24.5349178314209,5.033789157867432,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),450,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51272226481298,19.976683055397494]}"
118,480.0,-29.876102447509766,-23.817657470703125,6.058444499969482,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),480,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51300901119929,19.976683055397494]}"
119,481.0,-29.301240921020508,-23.95180892944336,5.349431037902832,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),510,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51329575758561,19.976683055397494]}"
120,482.0,-28.053049087524414,-23.27753257751465,4.775517463684082,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),540,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51358250397192,19.976683055397494]}"
121,487.0,-20.336362838745117,-14.395834922790527,5.94052791595459,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),570,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51386925035824,19.976683055397494]}"
122,492.0,-16.703367233276367,-10.456944465637207,6.246422290802002,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),600,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51415599674455,19.976683055397494]}"
123,494.0,-15.86992073059082,-9.508645057678223,6.3612751960754395,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),630,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51444274313086,19.976683055397498]}"
124,496.0,-13.172428131103516,-7.408748626708984,5.763679027557373,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),660,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51472948951718,19.976683055397494]}"
125,496.0,-14.524438858032227,-8.224827766418457,6.299611568450928,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),690,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51501623590349,19.976683055397498]}"
126,497.0,-13.844367027282715,-8.522339820861816,5.32202672958374,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),720,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51530298228981,19.976683055397494]}"
127,501.0,-16.404600143432617,-11.030412673950195,5.374187469482422,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),750,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51558972867612,19.976683055397494]}"
128,509.0,-16.841455459594727,-10.101978302001953,6.73947811126709,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),780,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51587647506243,19.976683055397494]}"
129,518.0,-18.09407615661621,-12.721084594726562,5.37299108505249,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),810,480,255,576.375,892.5,36.709962572012635,"{""type"":""Point"",""coordinates"":[76.51616322144875,19.976683055397498]}"
130,532.0,-19.024320602416992,-13.258523941040039,5.765795707702637,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),840,480,255,576.375,892.5,43.791766400923116,"{""type"":""Point"",""coordinates"":[76.51644996783506,19.976683055397498]}"
131,550.0,-20.352582931518555,-14.351280212402344,6.001303195953369,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),870,480,255,576.375,892.5,43.79176639865916,"{""type"":""Point"",""coordinates"":[76.51673671422138,19.976683055397494]}"
132,568.0,-20.724693298339844,-14.83859920501709,5.886094570159912,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),900,480,255,576.375,892.5,38.62164037777341,"{""type"":""Point"",""coordinates"":[76.51702346060769,19.976683055397498]}"
133,583.0,-20.57996940612793,-14.44460678100586,6.135362148284912,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),930,480,255,576.375,892.5,25.610489905608276,"{""type"":""Point"",""coordinates"":[76.517310206994,19.976683055397494]}"
134,592.0,-14.593013763427734,-9.890092849731445,4.702920436859131,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),960,480,209,576.375,892.5,9.07807642944188,"{""type"":""Point"",""coordinates"":[76.51759695338032,19.976683055397498]}"
135,595.0,-14.032864570617676,-8.773185729980469,5.259679317474365,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),990,480,171,576.375,892.5,3.0487235293730577,"{""type"":""Point"",""coordinates"":[76.51788369976663,19.976683055397498]}"
136,594.0,-14.466475486755371,-8.142233848571777,6.324241638183594,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1020,480,190,576.375,892.5,3.0487235293730577,"{""type"":""Point"",""coordinates"":[76.51817044615296,19.976683055397498]}"
137,595.0,-18.29861831665039,-10.459035873413086,7.839582920074463,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1050,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51845719253926,19.976683055397494]}"
138,595.0,-19.54026985168457,-11.65373420715332,7.88653564453125,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1080,480,190,576.375,892.5,3.0487235296137487,"{""type"":""Point"",""coordinates"":[76.51874393892557,19.976683055397494]}"
139,596.0,-19.724153518676758,-9.205347061157227,10.518805503845215,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1110,480,190,576.375,892.5,3.048723529132367,"{""type"":""Point"",""coordinates"":[76.51903068531189,19.976683055397494]}"
140,598.0,-22.937416076660156,-13.909449577331543,9.027966499328613,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1140,480,190,576.375,892.5,3.0487235293730577,"{""type"":""Point"",""coordinates"":[76.5193174316982,19.976683055397494]}"
141,598.0,-22.869165420532227,-13.000330924987793,9.868833541870117,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1170,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51960417808452,19.976683055397494]}"
142,597.0,-17.65235137939453,-11.532410621643066,6.119940757751465,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1200,480,171,576.375,892.5,3.0487235296137487,"{""type"":""Point"",""coordinates"":[76.51989092447083,19.976683055397494]}"
143,599.0,-14.912513732910156,-6.227726936340332,8.684785842895508,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1230,480,199,576.375,892.5,6.080280270670534,"{""type"":""Point"",""coordinates"":[76.52017767085714,19.976683055397494]}"
144,600.0,-14.632760047912598,-3.2653439044952393,11.367416381835938,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1260,480,190,576.375,892.5,3.0487235293730577,"{""type"":""Point"",""coordinates"":[76.52046441724346,19.976683055397494]}"
145,598.0,-15.594117164611816,-8.400434494018555,7.1936821937561035,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1290,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.52075116362977,19.976683055397494]}"
146,594.0,-16.557819366455078,-9.913108825683594,6.644711017608643,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1320,480,143,576.375,892.5,12.026617217815682,"{""type"":""Point"",""coordinates"":[76.52103791001609,19.976683055397494]}"
147,592.0,-14.337535858154297,-6.6520562171936035,7.685479640960693,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1350,480,161,576.375,892.5,6.080280270670534,"{""type"":""Point"",""coordinates"":[76.5213246564024,19.976683055397498]}"
148,594.0,-15.054615020751953,-6.574167251586914,8.480447769165039,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1380,480,199,576.375,892.5,6.080280270670534,"{""type"":""Point"",""coordinates"":[76.52161140278871,19.97668305539749]}"
149,595.0,-14.041492462158203,-8.035282135009766,6.0062103271484375,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1410,480,190,576.375,892.5,3.0487235293730577,"{""type"":""Point"",""coordinates"":[76.52189814917503,19.976683055397494]}"
150,595.0,-17.859865188598633,-10.419285774230957,7.440579891204834,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1440,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.52218489556134,19.976683055397494]}"
151,593.0,-18.394634246826172,-10.259520530700684,8.135113716125488,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1470,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.52247164194766,19.976683055397494]}"
152,592.0,-18.231258392333984,-10.575687408447266,7.655571460723877,90,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1500,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.52275838833397,19.976683055397494]}"
153,480.0,-30.609132766723633,-24.46815299987793,6.140980243682861,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),0,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50842106901827,19.976683055397498]}"
154,480.0,-30.5340633392334,-24.767208099365234,5.766854763031006,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),30,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.5086238293325,19.976491150173725]}"
155,480.0,-30.61701774597168,-25.454980850219727,5.1620378494262695,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),60,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50882658964676,19.976299244949953]}"
156,480.0,-30.780073165893555,-24.55311393737793,6.226960182189941,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),90,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.509029349961,19.976107339726184]}"
157,480.0,-31.370710372924805,-25.398191452026367,5.9725189208984375,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),120,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50923211027524,19.97591543450241]}"
158,480.0,-29.92902946472168,-24.819541931152344,5.109487533569336,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),150,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50943487058949,19.975723529278643]}"
159,480.0,-30.050716400146484,-25.148908615112305,4.901809215545654,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),180,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50963763090373,19.97553162405487]}"
160,480.0,-30.918655395507812,-24.654651641845703,6.264004230499268,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),210,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.50984039121798,19.975339718831105]}"
161,480.0,-29.882827758789062,-25.184282302856445,4.698545932769775,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),240,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51004315153222,19.97514781360733]}"
162,480.0,-29.841293334960938,-25.089984893798828,4.751309394836426,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),270,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51024591184645,19.97495590838356]}"
163,480.0,-31.249191284179688,-25.502161026000977,5.747030258178711,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),300,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.5104486721607,19.974764003159784]}"
164,480.0,-30.298097610473633,-24.915084838867188,5.3830132484436035,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),330,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51065143247494,19.974572097936026]}"
165,480.0,-29.77279281616211,-25.37093734741211,4.401854991912842,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),360,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51085419278918,19.974380192712243]}"
166,480.0,-28.712331771850586,-26.15458106994629,2.5577504634857178,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),390,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51105695310343,19.97418828748848]}"
167,480.0,-30.059818267822266,-24.94659996032715,5.113219261169434,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),420,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51125971341767,19.97399638226471]}"
168,480.0,-30.74715805053711,-24.963092803955078,5.784064292907715,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),450,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51146247373194,19.973804477040936]}"
169,480.0,-29.738086700439453,-23.9113826751709,5.826704502105713,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),480,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51166523404616,19.973612571817167]}"
170,480.0,-28.70387840270996,-25.307022094726562,3.3968560695648193,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),510,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.5118679943604,19.97342066659339]}"
171,480.0,-29.94944953918457,-25.176349639892578,4.773100852966309,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),540,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51207075467465,19.973228761369622]}"
172,480.0,-28.469602584838867,-24.31231117248535,4.157290935516357,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),570,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51227351498889,19.973036856145853]}"
173,480.0,-29.550296783447266,-23.797204971313477,5.753090858459473,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),600,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51247627530313,19.972844950922084]}"
174,485.0,-28.448909759521484,-22.847917556762695,5.6009931564331055,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),630,480,227,576.375,892.5,15.193367800415395,"{""type"":""Point"",""coordinates"":[76.51267903561738,19.972653045698316]}"
175,484.0,-24.873737335205078,-17.287015914916992,7.586721897125244,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),660,480,208,576.375,892.5,12.732686981722436,"{""type"":""Point"",""coordinates"":[76.51288179593162,19.972461140474543]}"
176,488.0,-18.693613052368164,-12.897590637207031,5.796021461486816,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),690,480,180,576.375,892.5,0.0,"{""type"":""Point"",""coordinates"":[76.51308455624587,19.97226923525077]}"
177,491.0,-13.975671768188477,-8.454257011413574,5.521415710449219,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),720,480,180,576.375,892.5,9.077818255146907,"{""type"":""Point"",""coordinates"":[76.51328731656011,19.972077330027005]}"
178,496.0,-15.80249309539795,-9.277600288391113,6.524893283843994,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),750,480,199,576.375,892.5,6.080099277214525,"{""type"":""Point"",""coordinates"":[76.51349007687435,19.971885424803233]}"
179,504.0,-17.04585075378418,-10.664961814880371,6.380889415740967,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),780,480,235,576.375,892.5,17.721443515126076,"{""type"":""Point"",""coordinates"":[76.5136928371886,19.97169351957946]}"
180,522.0,-16.765167236328125,-9.899048805236816,6.866118431091309,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),810,480,180,576.375,892.5,32.58287337212116,"{""type"":""Point"",""coordinates"":[76.51389559750284,19.971501614355688]}"
181,529.0,-17.398134231567383,-10.7374849319458,6.660650253295898,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),840,480,180,576.375,892.5,42.157648352884145,"{""type"":""Point"",""coordinates"":[76.51409835781708,19.97130970913192]}"
182,554.0,-17.287755966186523,-10.721039772033691,6.566717147827148,135,19.976683055397494,76.50842106901827,"Lonar, Индия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),870,480,251,576.375,892.5,23.077362896370957,"{""type"":""Point"",""coordinates"":[76.51430111813133,19.97111780390815]}"
