system:index,DEM,VH,VV,VV_VH_diff,azimuth,center_lat,center_lon,crater_name,date_end,date_start,dem_scale_m,dem_source,distance_m,floor_elevation_m,hillshade,rim_elevation_m,rim_radius_m,slope,.geo
248,357.0,-20.87055778503418,-14.725544929504395,6.145012378692627,90,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1320,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80784989646037,-19.1717922986899]}"
249,357.0,-21.54332733154297,-14.885187149047852,6.658141136169434,90,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1350,327,180,371.6875,457.5,3.033561915327479,"{""type"":""Point"",""coordinates"":[127.8081352140507,-19.1717922986899]}"
250,357.0,-21.218585968017578,-15.735421180725098,5.483163833618164,90,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1380,327,190,371.6875,457.5,4.286104637302923,"{""type"":""Point"",""coordinates"":[127.80842053164102,-19.1717922986899]}"
251,357.0,-20.5707950592041,-15.714509963989258,4.856285572052002,90,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1410,327,171,371.6875,457.5,4.2861046374718015,"{""type"":""Point"",""coordinates"":[127.80870584923134,-19.1717922986899]}"
252,357.0,-20.591819763183594,-14.409733772277832,6.1820855140686035,90,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1440,327,161,371.6875,457.5,6.758080411159409,"{""type"":""Point"",""coordinates"":[127.80899116682167,-19.1717922986899]}"
253,355.0,-19.657665252685547,-14.885270118713379,4.772395610809326,90,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1470,327,180,371.6875,457.5,3.033561915327479,"{""type"":""Point"",""coordinates"":[127.809276484412,-19.1717922986899]}"
254,355.0,-21.94022560119629,-14.95491886138916,6.9853057861328125,90,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1500,327,190,371.6875,457.5,4.286104637134045,"{""type"":""Point"",""coordinates"":[127.80956180200232,-19.1717922986899]}"
255,327.0,-27.43694496154785,-21.397397994995117,6.039547443389893,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),0,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.1717922986899]}"
256,327.0,-27.60262680053711,-20.808612823486328,6.794014930725098,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),30,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79555952156802,-19.171896157048597]}"
257,326.0,-25.073524475097656,-17.891948699951172,7.181574821472168,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),60,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79582312065,-19.1720000154073]}"
258,327.0,-27.428695678710938,-20.69854164123535,6.7301554679870605,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),90,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79608671973197,-19.17210387376601]}"
259,328.0,-26.071958541870117,-18.33313751220703,7.738819599151611,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),120,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79635031881392,-19.172207732124708]}"
260,328.0,-21.358259201049805,-13.651686668395996,7.706572532653809,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),150,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79661391789593,-19.17231159048341]}"
261,328.0,-20.623695373535156,-12.779120445251465,7.84457540512085,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),180,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79687751697787,-19.172415448842113]}"
262,329.0,-20.23045539855957,-14.757784843444824,5.4726715087890625,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),210,327,190,371.6875,457.5,3.0335743877892556,"{""type"":""Point"",""coordinates"":[127.79714111605985,-19.172519307200815]}"
263,331.0,-19.26521110534668,-13.846551895141602,5.4186601638793945,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),240,327,199,371.6875,457.5,6.758114886709986,"{""type"":""Point"",""coordinates"":[127.79740471514182,-19.172623165559514]}"
264,331.0,-19.400941848754883,-14.347495079040527,5.0534467697143555,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),270,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79766831422377,-19.172727023918217]}"
265,332.0,-19.487436294555664,-13.992363929748535,5.495072364807129,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),300,327,190,371.6875,457.5,3.033580624185429,"{""type"":""Point"",""coordinates"":[127.79793191330575,-19.17283088227692]}"
266,337.0,-18.59109115600586,-13.222604751586914,5.368486404418945,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),330,327,226,371.6875,457.5,15.121602108361936,"{""type"":""Point"",""coordinates"":[127.79819551238772,-19.172934740635622]}"
267,337.0,-21.418777465820312,-13.772455215454102,7.646320819854736,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),360,327,255,371.6875,457.5,27.921601025688982,"{""type"":""Point"",""coordinates"":[127.79845911146967,-19.173038598994328]}"
268,347.0,-21.299299240112305,-16.476892471313477,4.822406768798828,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),390,327,255,371.6875,457.5,37.19055933952814,"{""type"":""Point"",""coordinates"":[127.79872271055164,-19.173142457353027]}"
269,360.0,-23.17164421081543,-15.268389701843262,7.90325403213501,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),420,327,255,371.6875,457.5,28.03974480220943,"{""type"":""Point"",""coordinates"":[127.79898630963362,-19.173246315711726]}"
270,370.0,-17.848487854003906,-8.63945484161377,9.209033966064453,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),450,327,199,371.6875,457.5,6.05026660341664,"{""type"":""Point"",""coordinates"":[127.79924990871557,-19.173350174070432]}"
271,372.0,-17.22102165222168,-9.610559463500977,7.610462665557861,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),480,327,171,371.6875,457.5,3.0335915381651195,"{""type"":""Point"",""coordinates"":[127.79951350779754,-19.173454032429138]}"
272,371.0,-17.911405563354492,-11.727201461791992,6.184204578399658,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),510,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7997771068795,-19.173557890787837]}"
273,368.0,-18.48358917236328,-13.095398902893066,5.388190746307373,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),540,327,180,371.6875,457.5,6.050278973498302,"{""type"":""Point"",""coordinates"":[127.80004070596146,-19.17366174914654]}"
274,363.0,-18.70908546447754,-13.91549301147461,4.793591499328613,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),570,327,180,371.6875,457.5,11.968565155086292,"{""type"":""Point"",""coordinates"":[127.80030430504343,-19.173765607505246]}"
275,363.0,-18.229509353637695,-13.395879745483398,4.833629131317139,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),600,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.8005679041254,-19.173869465863945]}"
276,363.0,-18.898942947387695,-13.314327239990234,5.584615230560303,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),630,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80083150320738,-19.17397332422265]}"
277,360.0,-17.646623611450195,-13.57231616973877,4.074308395385742,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),660,327,180,371.6875,457.5,6.050294435334325,"{""type"":""Point"",""coordinates"":[127.80109510228932,-19.17407718258135]}"
278,360.0,-19.52907943725586,-13.7258882522583,5.803192138671875,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),690,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.8013587013713,-19.174181040940052]}"
279,359.0,-19.184118270874023,-13.716357231140137,5.4677605628967285,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),720,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80162230045327,-19.174284899298755]}"
280,358.0,-19.731964111328125,-13.792407989501953,5.9395575523376465,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),750,327,180,371.6875,457.5,3.033608689543436,"{""type"":""Point"",""coordinates"":[127.80188589953525,-19.174388757657457]}"
281,358.0,-19.398040771484375,-14.046178817749023,5.351861000061035,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),780,327,180,371.6875,457.5,3.0336118079391308,"{""type"":""Point"",""coordinates"":[127.8021494986172,-19.174492616016156]}"
282,357.0,-19.690845489501953,-14.592482566833496,5.098363399505615,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),810,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80241309769917,-19.174596474374862]}"
283,356.0,-19.454822540283203,-14.92127513885498,4.5335469245910645,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),840,327,171,371.6875,457.5,3.0336149260128336,"{""type"":""Point"",""coordinates"":[127.80267669678115,-19.174700332733565]}"
284,356.0,-19.439847946166992,-13.74274730682373,5.697099685668945,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),870,327,161,371.6875,457.5,6.758201082449275,"{""type"":""Point"",""coordinates"":[127.8029402958631,-19.174804191092264]}"
285,354.0,-19.71023178100586,-14.174537658691406,5.535694599151611,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),900,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80320389494507,-19.174908049450966]}"
286,354.0,-19.834444046020508,-13.528498649597168,6.305944919586182,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),930,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80346749402705,-19.17501190780967]}"
287,354.0,-20.91046905517578,-15.595664024353027,5.314804553985596,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),960,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80373109310902,-19.17511576616837]}"
288,354.0,-21.7159481048584,-15.224709510803223,6.491239070892334,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),990,327,171,371.6875,457.5,3.033624282530668,"{""type"":""Point"",""coordinates"":[127.80399469219097,-19.175219624527074]}"
289,353.0,-21.085205078125,-15.451221466064453,5.633984565734863,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1020,327,161,371.6875,457.5,6.050337731972268,"{""type"":""Point"",""coordinates"":[127.80425829127294,-19.175323482885776]}"
290,350.0,-20.78813934326172,-14.706016540527344,6.082122802734375,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1050,327,180,371.6875,457.5,3.0336289603076243,"{""type"":""Point"",""coordinates"":[127.80452189035492,-19.17542734124448]}"
291,350.0,-20.05374526977539,-15.595118522644043,4.458625793457031,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1080,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80478548943687,-19.17553119960319]}"
292,350.0,-20.76738166809082,-14.090828895568848,6.676551818847656,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1110,327,180,371.6875,457.5,6.050350102568999,"{""type"":""Point"",""coordinates"":[127.80504908851884,-19.175635057961884]}"
293,351.0,-22.16529083251953,-15.64406681060791,6.521223545074463,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1140,327,180,371.6875,457.5,3.0336336382829874,"{""type"":""Point"",""coordinates"":[127.8053126876008,-19.175738916320586]}"
294,351.0,-21.185138702392578,-15.566679000854492,5.618460178375244,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1170,327,190,371.6875,457.5,3.033635197728841,"{""type"":""Point"",""coordinates"":[127.80557628668276,-19.17584277467929]}"
295,353.0,-21.049142837524414,-15.15813159942627,5.891011714935303,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1200,327,180,371.6875,457.5,3.0336383162727656,"{""type"":""Point"",""coordinates"":[127.80583988576473,-19.17594663303799]}"
296,354.0,-22.03464126586914,-15.713374137878418,6.321267127990723,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1230,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.8061034848467,-19.17605049139669]}"
297,353.0,-21.80903434753418,-15.09472942352295,6.714303970336914,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1260,327,171,371.6875,457.5,3.0336414352854524,"{""type"":""Point"",""coordinates"":[127.80636708392865,-19.176154349755393]}"
298,352.0,-21.388532638549805,-14.763309478759766,6.625223159790039,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1290,327,171,371.6875,457.5,4.286218980814868,"{""type"":""Point"",""coordinates"":[127.80663068301062,-19.176258208114096]}"
299,351.0,-23.31097984313965,-14.833855628967285,8.47712516784668,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1320,327,161,371.6875,457.5,6.050377937978088,"{""type"":""Point"",""coordinates"":[127.8068942820926,-19.1763620664728]}"
300,352.0,-22.435604095458984,-15.843024253845215,6.592579364776611,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1350,327,190,371.6875,457.5,6.758270046306212,"{""type"":""Point"",""coordinates"":[127.80715788117455,-19.1764659248315]}"
301,350.0,-21.819602966308594,-14.642000198364258,7.177603244781494,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1380,327,180,371.6875,457.5,3.0336492326737345,"{""type"":""Point"",""coordinates"":[127.80742148025655,-19.176569783190203]}"
302,349.0,-22.13974380493164,-14.554308891296387,7.585435390472412,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1410,327,171,371.6875,457.5,3.033650791843533,"{""type"":""Point"",""coordinates"":[127.8076850793385,-19.176673641548906]}"
303,348.0,-22.625896453857422,-15.850558280944824,6.775338172912598,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1440,327,171,371.6875,457.5,4.286232176185444,"{""type"":""Point"",""coordinates"":[127.80794867842047,-19.176777499907608]}"
304,349.0,-21.096925735473633,-15.524230003356934,5.572694778442383,112.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1470,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.80821227750245,-19.17688135826631]}"
